betweenness,word,index
76509.1843548,conjecture,1178
76436.7753696,gum,1179
76316.3629288,enrage,1180
76316.3629288,rage,1181
76243.4845504,catarrh,1182
76189.3047266,ethyl,1183
76165.5830452,hydroxide,1184
76059.3724345,gorse,1185
75939.6189616,thong,1186
75724.6034615,lose,1187
75721.6111536,vocal,1188
75719.1271556,foe,1189
75655.1158523,mechanism,1190
75644.1827294,unit,1191
75392.6014934,mere,1192
75361.0076817,answer,1193
75358.1684255,gabbro,1194
75304.3212941,hearse,1195
75273.8784238,token,1196
75265.5534166,ambition,1197
75129.0891431,despise,1198
75105.3415773,abundant,1199
75037.9669702,crisp,1200
74989.1534941,fee,1201
74935.3918406,rank,1202
74923.5360477,liberate,1203
74888.694445,overture,1204
74728.8336502,musician,1205
74720.5740574,pre-,1206
74624.515097,forward,1207
74476.0629747,corolla,1208
74425.0327935,precipitate,1209
74404.0331285,ancestor,1210
74360.838057,pitchblende,1211
74359.1378673,rule,1212
74293.0449934,brimming,1213
74119.7498413,bay,1214
74094.6754428,proximity,1215
73930.3221155,rheumatism,1216
73914.7524636,board,1217
73904.5929467,adjacent,1218
73742.5098345,turf,1219
73680.3308678,vicinage,1220
73447.9215889,variant,1221
73415.6066099,cellular,1222
73322.1168495,borax,1223
73321.783861,income,1224
73219.2059473,dare,1225
72954.9170377,suspend,1226
72847.4080639,wafer,1227
72737.5377155,declare,1228
72704.8417691,woe,1229
72675.7228852,hidden,1230
72664.643574,hernia,1231
72640.6033699,positive,1232
72601.9218847,dealing,1233
72431.3688222,rye,1234
72376.112185,variable,1235
72372.7486934,truth,1236
72372.559103,possessive,1237
72325.2018994,odor,1238
72182.6809641,reflection,1239
72172.3837614,road,1240
72161.9461033,station,1241
72144.6764013,outside,1242
71991.4022067,transact,1243
71987.9442142,blindness,1244
71980.2363549,employ,1245
71928.4246095,gall,1246
71901.6256322,striking,1247
71808.7592624,globulin,1248
71712.4877156,baboon,1249
71641.4289686,immersion,1250
71635.6375122,nobleman,1251
71553.36624,butt,1252
71492.0926777,sedge,1253
71457.520364,hydrocarbon,1254
71376.6518758,scorpion,1255
71376.4603377,temporal,1256
71372.0008724,rinderpest,1257
71358.9061494,clear,1258
71281.5043035,synonymous,1259
71278.7065656,facilitate,1260
71274.7210536,dualistic,1261
71268.1705888,firm,1262
71149.2765331,religion,1263
71145.6768505,charge,1264
71071.5824795,funeral,1265
71045.5374966,prithee,1266
71040.4811284,cup,1267
71019.2410666,inflection,1268
70892.1705341,sole,1269
70885.0848126,beetle,1270
70879.587276,flatter,1271
70817.557735,advance,1272
70790.2191709,atrophy,1273
70704.3590993,dye,1274
70658.2383123,lapwing,1275
70649.5703136,typhus,1276
70592.1389673,crape,1277
70537.3612198,tenacity,1278
70525.3182268,magnesia,1279
70511.5496971,tempering,1280
70437.0456074,festival,1281
70355.1192721,quartz,1282
70336.7293886,cocoanut,1283
70297.0614084,charlock,1284
70257.0864666,language,1285
69999.3940128,acquit,1286
69953.5123189,effectual,1287
69947.3407364,reserve,1288
69916.5603419,plead,1289
69889.7000315,amber,1290
69792.7826502,flee,1291
69752.3829169,stranger,1292
69734.4449621,earth,1293
69689.8250248,mention,1294
69632.1002291,subscript,1295
69606.43926,chasing,1296
69579.4808445,messenger,1297
69554.5343494,yeast,1298
69460.9241521,ant,1299
69401.3782867,pith,1300
69375.9769927,keel,1301
69254.8624439,umbel,1302
69191.6597715,forbear,1303
69176.3890877,inherit,1304
69091.344971,port,1305
69038.7569365,larynx,1306
69038.3912305,superior,1307
68910.6787531,speedy,1308
68895.9071055,fit,1309
68817.6931746,vagabond,1310
68801.876476,abstain,1311
68784.2216343,fraction,1312
68778.8586757,quinine,1313
68757.6765223,longitude,1314
68701.3977975,saury,1315
68695.0959861,bridge,1316
68676.6673319,proustite,1317
68548.3528779,wearisome,1318
68458.7692184,goatsucker,1319
68457.3125052,structure,1320
68435.3310774,gastric,1321
68404.60907,ape,1322
68362.1839768,cod,1323
68359.2283606,victimize,1324
68334.5972181,behold,1325
68302.39147,clot,1326
68286.0947588,drag,1327
68275.2518912,hairy,1328
68251.4002237,assist,1329
68085.3176333,swagger,1330
68085.3176333,bully,1331
68030.3475735,uraninite,1332
67976.9264652,flattery,1333
67965.6950571,estovers,1334
67910.8949936,intrude,1335
67905.0747022,fiend,1336
67854.4662909,sarcasm,1337
67756.6938553,catching,1338
67680.2659404,pigment,1339
67675.4933454,motive,1340
67468.8961626,corundum,1341
67348.2897573,adjective,1342
67303.4307756,parapet,1343
67284.583391,meet,1344
67209.2658541,chess,1345
67127.1313991,appeal,1346
67033.3725818,grease,1347
67033.3725818,greasy,1348
66977.8383111,boiler,1349
66938.0962377,rise,1350
66923.8765318,chisel,1351
66868.0160479,feminine,1352
66722.7853141,exudation,1353
66713.4114594,rowlock,1354
66704.3454779,blooded,1355
66677.6120103,suffering,1356
66630.6063926,grace,1357
66629.9429232,flue,1358
66612.5717563,scheme,1359
66592.3589721,wild,1360
66485.5968924,earthquake,1361
66464.0873865,gull,1362
66442.4648442,determine,1363
66421.5893505,remarkable,1364
66395.9659821,matrimonial,1365
66369.5960666,officially,1366
66364.013556,lineage,1367
66313.6649747,scream,1368
66186.7505822,diplomatic,1369
66128.3720981,pains,1370
66060.908562,indiscreet,1371
66047.1340112,skate,1372
66027.2145235,reverse,1373
66001.459467,struck,1374
65986.398425,transaction,1375
65921.9584779,pyrargyrite,1376
65904.8841519,converging,1377
65870.7734315,administer,1378
65841.3741703,clause,1379
65671.7914501,consign,1380
65637.3335065,waxy,1381
65605.633482,molybdenum,1382
65553.3926743,escape,1383
65547.6921799,croup,1384
65397.6885524,stearic,1385
65396.5811484,steer,1386
65373.3236516,skin,1387
65358.8575615,sulks,1388
65330.080941,picture,1389
65299.8082896,poultice,1390
65230.423501,exhibit,1391
65110.2518565,sunk,1392
65015.4540525,reach,1393
64833.9943881,pollex,1394
64778.1231742,applause,1395
64754.7510854,franchise,1396
64691.8777753,g,1397
64670.9438666,staff,1398
64668.9474371,reverence,1399
64631.4790505,exception,1400
64569.9744964,separating,1401
64551.5613825,pitcher,1402
64545.8214585,reptile,1403
64539.0270287,deep,1404
64472.4052039,separation,1405
64437.5680172,whale,1406
64404.512276,dark,1407
64328.569874,pelvis,1408
64304.3691219,antacid,1409
64128.5026847,spiked,1410
64119.9834381,neural,1411
64090.0512392,verbal,1412
64088.756356,unruly,1413
64051.4664967,mixture,1414
63993.6332243,stick,1415
63937.5277615,interjection,1416
63870.2318829,hardness,1417
63862.3764115,aluminium,1418
63841.1867575,prosper,1419
63830.0767813,decorous,1420
63816.5208711,try,1421
63700.7625057,equally,1422
63695.0125948,food,1423
63667.8412612,critical,1424
63558.3125251,rosemary,1425
63551.4140772,contrast,1426
63477.1282982,priest,1427
63460.4757453,courteous,1428
63456.5392316,copiousness,1429
63376.7082468,pers,1430
63335.6258674,hazard,1431
63310.2955815,clover,1432
63237.956295,send,1433
63232.934147,wicked,1434
63222.3142825,astragalus,1435
63141.1433714,glad,1436
63139.4004119,incapable,1437
63095.0580618,trust,1438
63090.0563325,bias,1439
63082.6051003,thought,1440
63073.6468749,contact,1441
63043.9893273,appropriate,1442
62948.6961513,lactic,1443
62898.2918779,lot,1444
62865.3104305,equal,1445
62829.3067763,gastrula,1446
62789.1053037,achievement,1447
62748.9611463,argument,1448
62734.1112934,breach,1449
62654.9874389,scissors,1450
62625.3881905,durable,1451
62576.3694596,bind,1452
62541.5263341,central,1453
62510.5639205,breeding,1454
62480.0899261,fusible,1455
62432.2383123,weep,1456
62428.5575048,incandescent,1457
62380.9563253,kingly,1458
62271.0654188,microscope,1459
62210.2090075,hare,1460
62204.4173066,potassium,1461
62192.532979,fetid,1462
62145.1005702,equitable,1463
62143.7742878,dropping,1464
62067.657063,mirror,1465
62051.1962264,fun,1466
62020.3493902,receiver,1467
61976.9385314,frame,1468
61839.5087152,interval,1469
61762.5192417,external,1470
61720.9865063,relapse,1471
61702.6583185,epoch,1472
61589.3537785,nectary,1473
61578.7381512,hen,1474
61576.1771837,inspector,1475
61574.5064268,pawl,1476
61402.1327852,barium,1477
61389.4255395,starting,1478
61286.7828907,muster,1479
61272.478344,negro,1480
61209.44398,indigo,1481
61180.0776781,moose,1482
61163.9468745,forbidden,1483
61135.0068972,piscary,1484
61113.4814862,fray,1485
61095.6636843,attendant,1486
61084.3522228,limestone,1487
61051.9548657,cholera,1488
61043.6751579,pallidity,1489
61043.6751579,paleness,1490
60968.2578849,gazelle,1491
60766.2874204,transverse,1492
60697.6914936,lodge,1493
60691.1699724,discreet,1494
60628.6766146,steal,1495
60627.9778174,lights,1496
60570.9122924,stannous,1497
60569.9679601,mate,1498
60558.0334619,nickel,1499
60537.5041244,skunk,1500
60535.7618521,cautious,1501
60430.7456269,unto,1502
60338.0309428,yield,1503
60319.4585715,cactus,1504
60263.1484301,fruitful,1505
60139.3909759,oxygen,1506
60086.8750794,wound,1507
60075.0955155,myrtle,1508
60018.9842963,interrupted,1509
60018.3359028,print,1510
59995.8917519,sliver,1511
59871.7972522,eye,1512
59871.7972522,brood,1513
59859.7084727,product,1514
59840.7086881,dextrose,1515
59823.6812047,polymeric,1516
59802.3705696,caution,1517
59776.3062881,vault,1518
59746.8742422,boom,1519
59622.3247291,sacrament,1520
59613.1843223,album,1521
59540.5509667,envoy,1522
59494.5566533,waterproof,1523
59397.9193336,horizon,1524
59337.721085,jar,1525
59289.4767312,manganese,1526
59194.6539657,serpent,1527
59158.8517639,albite,1528
59145.6888735,curvature,1529
59132.7623125,furniture,1530
59125.1118247,neck,1531
59008.272553,gunpowder,1532
58979.0363854,poetry,1533
58952.8344902,toy,1534
58924.6328651,tribe,1535
58859.9905866,differentia,1536
58856.2207964,nimble,1537
58807.9260069,contemn,1538
58792.2114626,hematite,1539
58790.9972735,cash,1540
58721.094706,wasting,1541
58637.9094579,evolution,1542
58586.0831778,inconsiderable,1543
58554.5911873,synonym,1544
58532.7330852,sternum,1545
58516.727344,cream,1546
58514.3202953,battery,1547
58480.4681933,unsay,1548
58478.4038561,testify,1549
58474.760215,earl,1550
58441.7736065,possible,1551
58428.0394812,caterpillar,1552
58404.8371216,thorium,1553
58393.6270417,pepper,1554
58366.9037124,pride,1555
58358.4028561,measuring,1556
58352.4239657,fertility,1557
58350.1508756,apiece,1558
58293.2501889,invisible,1559
58286.2789829,worship,1560
58280.4689506,rising,1561
58226.1703194,cartilaginous,1562
58214.9316143,refuse,1563
58179.6732041,stinking,1564
58171.1677328,envelop,1565
58130.5870523,lackey,1566
58120.414332,worst,1567
58094.8636657,stamp,1568
58059.559326,carpenter,1569
58021.1339352,marble,1570
57967.0751145,exclaim,1571
57880.5886286,internal,1572
57816.2453224,epidermis,1573
57701.9218902,successively,1574
57695.7834108,argillaceous,1575
57690.3318813,cornice,1576
57644.2102612,rebuke,1577
57627.0114236,indefinite,1578
57626.7053282,modulus,1579
57612.7627566,dupe,1580
57612.7627566,schemer,1581
57596.9647994,blackbird,1582
57560.0477984,bivalve,1583
57527.3093727,breastplate,1584
57513.1726373,cast,1585
57492.0142927,intermediate,1586
57485.8363424,press,1587
57449.8735545,shoal,1588
57421.5594339,section,1589
57303.9096333,conjure,1590
57194.8821922,intrust,1591
57125.1667912,bat,1592
57028.5591959,wanting,1593
56888.5478521,multiple,1594
56840.297048,nearly,1595
56616.3371026,childbirth,1596
56571.0266916,red,1597
56538.0766554,bedchamber,1598
56460.9093476,expanse,1599
56436.3292834,inhabit,1600
56417.1481645,worthless,1601
56363.1898406,build,1602
56361.2196693,journey,1603
56289.0523217,uric,1604
56221.0210239,lash,1605
56207.1938643,yielding,1606
56188.4439926,deer,1607
56181.4815028,dispute,1608
56166.2545834,consequence,1609
56136.3711057,corporation,1610
56131.8147741,dominant,1611
56119.338966,methane,1612
56118.4892711,tire,1613
56068.7899194,people,1614
56013.2739251,fifth,1615
55962.8892896,east,1616
55897.0735659,agricultural,1617
55876.1397308,keeping,1618
55853.4537168,guess,1619
55761.7971056,lowering,1620
55686.629695,tort,1621
55643.8796809,surface,1622
55604.1430502,screen,1623
55563.0131952,recital,1624
55544.0083349,emulsion,1625
55492.9459184,steed,1626
55467.5399854,big,1627
55421.1012738,pump,1628
55404.0312463,suitable,1629
55387.7436355,agave,1630
55342.943601,lighthouse,1631
55221.3110667,godly,1632
55186.9710637,despondency,1633
55042.7390493,anticipation,1634
55000.4541493,pelvic,1635
54920.1777858,skipper,1636
54850.275442,movable,1637
54814.0105509,debtor,1638
54750.9155472,thrown,1639
54730.5709382,plea,1640
54721.5150488,went,1641
54696.0704193,leopard,1642
54694.5374205,fate,1643
54607.5114921,impartial,1644
54551.1947942,smooth,1645
54523.7741767,vote,1646
54514.3761872,length,1647
54514.3761872,lengthen,1648
54477.2146995,ha,1649
54431.3821991,absurd,1650
54419.8799349,money,1651
54418.0065358,striped,1652
54390.5110946,minister,1653
54381.2112958,freight,1654
54344.8310104,wake,1655
54330.4900355,near,1656
54329.6388811,inflame,1657
54322.0566001,equator,1658
54315.1538622,pyrites,1659
54303.1481195,meat,1660
54298.5088596,gluttony,1661
54285.7728484,step,1662
54284.1800241,start,1663
54281.192692,cringe,1664
54231.1332964,bore,1665
54186.7395508,accuracy,1666
54164.5601322,determination,1667
54133.3435001,approaching,1668
54123.8132587,suggestion,1669
53975.3404723,oxalic,1670
53953.3105424,imitation,1671
53934.3323823,elevation,1672
53883.7518303,divisional,1673
53872.0375665,straight,1674
53839.808481,transept,1675
53834.3413151,adverb,1676
53834.1627771,resonant,1677
53824.1554851,desirable,1678
53822.420576,score,1679
53786.5356058,heaves,1680
53786.5356058,heavy,1681
53773.9785201,antecedent,1682
53773.8475428,naphtha,1683
53769.9049355,primary,1684
53742.9641163,investigate,1685
53687.5356888,unite,1686
53654.7731729,joist,1687
53531.5594361,triangular,1688
53490.0252851,dullness,1689
53421.3913957,cicatrize,1690
53352.8812468,deficient,1691
53246.3295238,ordain,1692
53242.9880893,concise,1693
53180.3573423,nitric,1694
52999.6798697,multiplication,1695
52957.1864711,theology,1696
52933.8773458,aniline,1697
52879.0097636,palsy,1698
52836.4629632,rely,1699
52771.8443128,embellish,1700
52734.297291,palmitic,1701
52713.2908054,winged,1702
52699.7587812,lithium,1703
52699.5915064,freshly,1704
52657.1360655,versed,1705
52631.6073043,scarf,1706
52631.6073043,cormorant,1707
52616.3079149,category,1708
52531.4802205,excrescence,1709
52525.6291671,vested,1710
52520.1339454,deliver,1711
52504.8940137,integument,1712
52497.2401772,wondrous,1713
52492.5533951,slow,1714
52478.0999567,sore,1715
52467.6946637,distributing,1716
52465.4713878,satin,1717
52459.3432776,prostration,1718
52366.403759,lemur,1719
52362.9327959,thyself,1720
52335.1097912,killing,1721
52319.8321334,conceal,1722
52317.9680947,hearth,1723
52293.3482166,derivable,1724
52272.2964396,glucinum,1725
52217.4904703,snapping,1726
52215.9325455,plaster,1727
52155.3451882,flux,1728
52095.0079574,monkey,1729
52087.2544188,strengthen,1730
51996.6970581,tender,1731
51966.1848869,turnip,1732
51938.5868134,hours,1733
51938.1669968,return,1734
51879.654427,release,1735
51870.5106208,feather,1736
51869.3910517,problem,1737
51812.3237576,stream,1738
51780.5294782,choir,1739
51772.9974779,plum,1740
51757.1033594,vain,1741
51731.2040838,inflammatory,1742
51648.5690791,ash,1743
51574.6823383,negligent,1744
51548.5617914,puffball,1745
51545.9943377,rootstock,1746
51459.4875927,vampire,1747
51458.4558129,tile,1748
51341.7789683,worthy,1749
